Stok Cantik 7
Tanggal : 2013-05-21
Shift : 2
100560006;TABLET PC CYRUS DEW H1406 3G;2;358961000849589               
100560006;TABLET PC CYRUS DEW H1406 3G;2;358961000859315               
100560007;TABLET PC CYRUS PAD ATOM 3G;2;868756010018347               
100560007;TABLET PC CYRUS PAD ATOM 3G;2;868756010000527               
100640004;HP 2GSM SKYCALL C6100;1;755800567216908               
100650001;MODEM USB AIRFLASH AH 009;2;A000002BE8C9AF                
100650001;MODEM USB AIRFLASH AH 009;2;A000002BE8D3E5                
100680002;HP 2GSM ACER Z120;3;355042056015228               
100680002;HP 2GSM ACER Z120;3;355042056186821               
100680002;HP 2GSM ACER Z120;3;355042056118907               
200010001;VOUCHER SIMPATI 10;56;
200010002;VOUCHER SIMPATI 50;27;
200010003;VOUCHER SIMPATI 100;33;
200020001;VOUCHER AS 25;31;
200030002;VOUCHER XL BEBAS 10;43;
200030003;VOUCHER XL BEBAS 50;3;
200040001;VOUCHER PLANET 3 1 (SERIB;28;
200040002;VOUCHER PLANET 3 5;24;
200040003;VOUCHER PLANET 3 10;21;
200040004;VOUCHER PLANET 3 20;7;
200040005;VOUCHER PLANET 3 30;8;
200040006;VOUCHER PLANET 3 50;17;
200040007;VOUCHER PLANET 3 100;5;
200040010;VOUCHER PLANET 3 DATA ++1.25GB;2;
200050001;VOUCHER SINGLE 5;58;
200050002;VOUCHER SINGLE 10;54;
200050003;VOUCHER SINGLE 25;16;
200050004;VOUCHER SINGLE 50;6;
200050005;VOUCHER SINGLE 100;10;
200060001;VOUCHER AXIS 5;52;
200060002;VOUCHER AXIS 10;55;
200060003;VOUCHER AXIS 20;20;
200060004;VOUCHER AXIS 50;7;
200070001;VOUCHER FLEXI 5;23;
200070002;VOUCHER FLEXI 10;21;
200070003;VOUCHER FLEXI 25;8;
200070004;VOUCHER FLEXI 50;6;
200070005;VOUCHER FLEXI 100;1;
200080001;VOUCHER ESIA 10;57;
200080002;VOUCHER ESIA 25;13;
200080003;VOUCHER ESIA 50;2;
200080004;VOUCHER ESIA 100;2;
200100001;VOUCHER SMART 10;30;
200100002;VOUCHER SMART 20;12;
200100003;VOUCHER SMART 50;15;
200100004;VOUCHER SMART 100;10;
200100005;VOUCHER SMART 5;5;
300010008;PERDANA SIMPATI K1;4;
300010009;PERDANA SIMPATI K2;1;
300010011;PERDANA SIMPATI L1;8;
300010017;PERDANA SIMPATI KP;2;
300010018;PERDANA SIMPATI ST;2;
300010019;PERDANA SIMPATI URUT;1;
300010022;PERDANA SIMPATI ACAK PULSA 3RB;19;
300010023;PERDANA SIMPATI F PULSA 3RB;13;
300010029;PERDANA SIMPATI B;41;
300010030;PERDANA SIMPATI C;15;
300010031;PERDANA SIMPATI D;22;
300010032;PERDANA SIMPATI E;5;
300010033;PERDANA SIMPATI I;8;
300010034;PERDANA SIMPATI KT;22;
300020001;PERDANA AS ACAK;10;
300020002;PERDANA AS F;7;
300020005;PERDANA AS J1;10;
300020007;PERDANA AS J3;23;
300020008;PERDANA AS K1;1;
300020017;PERDANA AS KP;7;
300020018;PERDANA AS ST;5;
300020029;PERDANA AS B;9;
300020030;PERDANA AS C;5;
300020031;PERDANA AS D;4;
300020032;PERDANA AS E;2;
300030001;PERDANA BEBAS ACAK;17;
300030002;PERDANA BEBAS F;53;
300030005;PERDANA BEBAS J1;8;
300030006;PERDANA BEBAS J2;9;
300030008;PERDANA BEBAS K1;7;
300030009;PERDANA BEBAS K2;4;
300030017;PERDANA BEBAS KP;12;
300030018;PERDANA BEBAS ST;2;
300030022;PERDANA XL BEBAS 6 bulan;11;
300030023;PERDANA XL BEBAS ARIEL GRADE F;16;
300030029;PERDANA BEBAS B;36;
300030030;PERDANA BEBAS C;20;
300030031;PERDANA BEBAS D;20;
300030032;PERDANA BEBAS E;6;
300030034;PERDANA BEBAS KT;45;
300040023;PERDANA PLANET 3 KPK JANET;18;
300050001;PERDANA IM3 ACAK;10;
300050002;PERDANA IM3 F;17;
300050005;PERDANA IM3 J1;10;
300050006;PERDANA IM3 J2;5;
300050007;PERDANA IM3 J3;2;
300050018;PERDANA IM3 ST;3;
300050029;PERDANA IM3 B;59;
300050030;PERDANA IM3 C;22;
300050031;PERDANA IM3 D;4;
300050033;PERDANA IM3 I;40;
300050034;PERDANA IM3 KT;28;
300060001;PERDANA AXIS ACAK;13;
300060002;PERDANA AXIS F;35;
300060003;PERDANA AXIS G;2;
300060005;PERDANA AXIS J1;34;
300060006;PERDANA AXIS J2;10;
300060007;PERDANA AXIS J3;1;
300060008;PERDANA AXIS K1;5;
300060009;PERDANA AXIS K2;4;
300060010;PERDANA AXIS K3;4;
300060011;PERDANA AXIS L1;3;
300060012;PERDANA AXIS L2;2;
300060017;PERDANA AXIS KP;10;
300060018;PERDANA AXIS ST;1;
300060030;PERDANA AXIS C;5;
300060034;PERDANA AXIS KT;5;
300070002;PERDANA FLEXI F;2;
300070005;PERDANA FLEXI J1;3;
300070006;PERDANA FLEXI J2;2;
300070020;PERDANA FLEXI NEW (64KB);5;
300080002;PERDANA ESIA F;11;
300080003;PERDANA ESIA G;5;
300080005;PERDANA ESIA J1;19;
300080006;PERDANA ESIA J2;22;
300080007;PERDANA ESIA J3;13;
300080008;PERDANA ESIA K1;6;
300080009;PERDANA ESIA K2;8;
300080010;PERDANA ESIA K3;5;
300080011;PERDANA ESIA L1;5;
300080017;PERDANA ESIA KP;3;
300080018;PERDANA ESIA ST;5;
300080019;PERDANA ESIA URUT;2;
300080022;PERDANA ESIA CANTIK 90rb;1;
300080024;PERDANA ESIA PULSA 3RB;19;
300080025;PERDANA ESIA PULSA 3RB GRADE F;19;
300080032;PERDANA ESIA E;4;
300100001;PERDANA SMART ACAK;2;
300100002;PERDANA SMART F;2;
300100005;PERDANA SMART J1;2;
300100008;PERDANA SMART K1;7;
300100009;PERDANA SMART K2;4;
300100010;PERDANA SMART K3;7;
300100017;PERDANA SMART KP;2;
300100019;PERDANA SMART URUT;2;
300100021;PERDANA SMART CANTIK 50RB;5;
300110006;PERDANA MENTARI J2;1;
300110023;PERDANA MENTARI ACAK PULSA 5RB;14;
300110029;PERDANA MENTARI B;6;
300110030;PERDANA MENTARI C;20;
300110031;PERDANA MENTARI D;5;
300130004;PERDANA IM2 500MB;1;
300130005;PERDANA IM2 1GB;1;
300130006;PERDANA 3 BROADBAND 1GB;17;
300130010;PERDANA AXIS PRO;25;
300130014;PERDANA FLASH UNLIMITED 3BLN;14;
300130017;PERDANA BEBAS INTERNET 2 BLN;30;
400012004;MICROSD VIGEN 2GB ;39;
400012005;MICROSD VIGEN 4GB ;31;
400012006;MICROSD VIGEN 8GB ;12;
400012007;MICROSD VIGEN 16GB ;33;
400012008;MICROSD VIGEN 32GB;1;
400013003;MINI SD VIGEN 2GB ;1;
400014004;M2 VIGEN 4GB ;1;
400015002;STICK PRO DUO VIGEN 1GB;1;
600000001;ELEKTRIK;9544675;
